Frame,Type,Event,Hero,Colour,Against,Player,Fight,roundID,Team1Round,Team2Round
199680,Kill Feed,Death,Hammond,Red,D.Va,MOLFIG,3,489,Attack,Defence
199800,Kill Feed,Assist,Mercy,Blue,Ana,KARRA,3,489,Attack,Defence
199800,Kill Feed,Death,Ana,Red,Zenyatta,RIPA,3,489,Attack,Defence
199800,Kill Feed,Kill,Zenyatta,Blue,Ana,SLAY,3,489,Attack,Defence
207540,Status Bar,Swap,Winston,Red,,HADI,0,489,Defence,Attack
207540,Status Bar,Swap,Zenyatta,Blue,,SLAY,0,489,Defence,Attack
207540,Status Bar,Swap,Ashe,Blue,,SYCAMORE,0,489,Defence,Attack
207540,Status Bar,Swap,Tracer,Blue,,SAUNA,0,489,Defence,Attack
207540,Status Bar,Swap,D.Va,Red,,MOLFIG,0,489,Defence,Attack
207540,Status Bar,Swap,D.Va,Blue,,XVESTOLA,0,489,Defence,Attack
207540,Status Bar,Swap,Tracer,Red,,SPARKR,0,489,Defence,Attack
207540,Status Bar,Swap,Winston,Blue,,WHITENOISE,0,489,Defence,Attack
207540,Status Bar,Swap,Sombra,Red,,DANNEDD,0,489,Defence,Attack
207540,Status Bar,Swap,Moira,Red,,RIPA,0,489,Defence,Attack
207540,Status Bar,Swap,Lucio,Red,,KELLEX,0,489,Defence,Attack
207540,Status Bar,Swap,Mercy,Blue,,KARRA,0,489,Defence,Attack
210840,Kill Feed,Assist,Mercy,Blue,Sombra,KARRA,1,489,Defence,Attack
210840,Kill Feed,Death,Sombra,Red,Ashe,DANNEDD,1,489,Defence,Attack
210840,Kill Feed,Kill,Ashe,Blue,Sombra,SYCAMORE,1,489,Defence,Attack
211080,Kill Feed,Death,Tracer,Red,Ashe,SPARKR,1,489,Defence,Attack
211080,Kill Feed,Kill,Ashe,Blue,Tracer,SYCAMORE,1,489,Defence,Attack
211260,Kill Feed,Death,Ashe,Blue,Lucio,SYCAMORE,1,489,Defence,Attack
211260,Kill Feed,Kill,Lucio,Red,Ashe,KELLEX,1,489,Defence,Attack
211740,Status Bar,Ult Ready,Tracer,Blue,,SAUNA,1,489,Defence,Attack
211920,Status Bar,Ult Ready,Moira,Red,,RIPA,1,489,Defence,Attack
211980,Status Bar,Ult Used,Moira,Red,,RIPA,1,489,Defence,Attack
212040,Status Bar,Ult Used,Tracer,Blue,,SAUNA,1,489,Defence,Attack
212400,Kill Feed,Death,Zenyatta,Blue,Tracer,SLAY,1,489,Defence,Attack
212400,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,1,489,Defence,Attack
212400,Kill Feed,Kill,Tracer,Red,Zenyatta,SPARKR,1,489,Defence,Attack
212400,Status Bar,Ult Ready,Winston,Red,,HADI,1,489,Defence,Attack
212520,Kill Feed,Death,D.Va,Blue,Tracer,XVESTOLA,1,489,Defence,Attack
212520,Kill Feed,Kill,Tracer,Red,D.Va,SPARKR,1,489,Defence,Attack
212580,Status Bar,Ult Ready,Mercy,Blue,,KARRA,1,489,Defence,Attack
212700,Status Bar,Ult Ready,Winston,Blue,,WHITENOISE,1,489,Defence,Attack
212760,Kill Feed,Death,Winston,Blue,Tracer,WHITENOISE,1,489,Defence,Attack
212760,Kill Feed,Assist,Lucio,Red,Winston,KELLEX,1,489,Defence,Attack
212760,Kill Feed,Kill,Tracer,Red,Winston,SPARKR,1,489,Defence,Attack
213000,Kill Feed,Kill,Lucio,Red,Mercy,KELLEX,1,489,Defence,Attack
213000,Kill Feed,Death,Mercy,Blue,Lucio,KARRA,1,489,Defence,Attack
213180,Status Bar,Ult Ready,Ashe,Blue,,SYCAMORE,1,489,Defence,Attack
213300,Kill Feed,Kill,Moira,Red,Tracer,RIPA,1,489,Defence,Attack
213300,Kill Feed,Death,Tracer,Blue,Moira,SAUNA,1,489,Defence,Attack
213960,Status Bar,Ult Ready,Tracer,Red,,SPARKR,1,489,Defence,Attack
214140,Status Bar,Ult Ready,Zenyatta,Blue,,SLAY,1,489,Defence,Attack
215460,Status Bar,Ult Ready,Lucio,Red,,KELLEX,0,489,Defence,Attack
215700,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,0,489,Defence,Attack
215700,Kill Feed,Death,Zenyatta,Blue,D.Va,SLAY,2,489,Defence,Attack
215700,Kill Feed,Kill,D.Va,Red,Zenyatta,MOLFIG,2,489,Defence,Attack
215820,Status Bar,Ult Used,Mercy,Blue,,KARRA,2,489,Defence,Attack
215820,Status Bar,Ult Used,Winston,Blue,,WHITENOISE,2,489,Defence,Attack
216120,Kill Feed,Res,Mercy,Blue,Zenyatta,KARRA,2,489,Defence,Attack
216120,Kill Feed,Res,Zenyatta,Blue,Mercy,SLAY,2,489,Defence,Attack
216420,Status Bar,Ult Ready,Tracer,Blue,,SAUNA,2,489,Defence,Attack
216540,Status Bar,Ult Used,D.Va,Red,,MOLFIG,2,489,Defence,Attack
216540,Status Bar,Ult Used,Lucio,Red,,KELLEX,2,489,Defence,Attack
216720,Kill Feed,Kill,D.Va,Red,Ashe,MOLFIG,2,489,Defence,Attack
216720,Kill Feed,Death,Ashe,Blue,D.Va,SYCAMORE,2,489,Defence,Attack
216720,Status Bar,Ult Ready,D.Va,Blue,,XVESTOLA,2,489,Defence,Attack
216960,Kill Feed,Kill,Tracer,Blue,Moira,SAUNA,2,489,Defence,Attack
216960,Kill Feed,Death,Moira,Red,Tracer,RIPA,2,489,Defence,Attack
217020,Kill Feed,Kill,D.Va,Red,Winston,MOLFIG,2,489,Defence,Attack
217020,Kill Feed,Assist,Lucio,Red,Winston,KELLEX,2,489,Defence,Attack
217020,Kill Feed,Death,Winston,Blue,D.Va,WHITENOISE,2,489,Defence,Attack
217200,Kill Feed,Assist,Sombra,Red,D.Va,DANNEDD,2,489,Defence,Attack
217200,Kill Feed,Kill,D.Va,Red,D.Va,MOLFIG,2,489,Defence,Attack
217200,Kill Feed,Death,D.Va,Blue,D.Va,XVESTOLA,2,489,Defence,Attack
217440,Status Bar,Ult Used,D.Va,Blue,,XVESTOLA,2,489,Defence,Attack
217440,Status Bar,Ult Used,Winston,Red,,HADI,2,489,Defence,Attack
217440,Status Bar,Ult Used,Tracer,Blue,,SAUNA,2,489,Defence,Attack
217440,Status Bar,Ult Used,Zenyatta,Blue,,SLAY,2,489,Defence,Attack
217800,Status Bar,Swap,Hammond,Blue,,WHITENOISE,2,489,Defence,Attack
217800,Kill Feed,Kill,Sombra,Red,Tracer,DANNEDD,2,489,Defence,Attack
217800,Kill Feed,Death,Tracer,Blue,Sombra,SAUNA,2,489,Defence,Attack
217800,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,2,489,Defence,Attack
217800,Kill Feed,Assist,Lucio,Red,Tracer,KELLEX,2,489,Defence,Attack
217800,Kill Feed,Kill,Tracer,Red,Zenyatta,SPARKR,2,489,Defence,Attack
217800,Kill Feed,Death,Zenyatta,Blue,Tracer,SLAY,2,489,Defence,Attack
217800,Status Bar,Swap,Roadhog,Blue,,XVESTOLA,2,489,Defence,Attack
217980,Status Bar,Ult Used,Ashe,Blue,,SYCAMORE,2,489,Defence,Attack
217980,Status Bar,Ult Ready,Moira,Red,,RIPA,2,489,Defence,Attack
218100,Status Bar,Ult Used,Moira,Red,,RIPA,2,489,Defence,Attack
218160,Status Bar,Ult Used,Tracer,Red,,SPARKR,2,489,Defence,Attack
218280,Kill Feed,Kill,Sombra,Red,Hammond,DANNEDD,2,489,Defence,Attack
218280,Kill Feed,Death,Hammond,Blue,Sombra,WHITENOISE,2,489,Defence,Attack
218280,Kill Feed,Assist,Lucio,Red,Hammond,KELLEX,2,489,Defence,Attack
249180,Status Bar,Swap,Lucio,Red,,KELLEX,0,490,Defence,Attack
249180,Status Bar,Swap,Mei,Red,,DANNEDD,0,490,Defence,Attack
249180,Status Bar,Swap,Reaper,Red,,SPARKR,0,490,Defence,Attack
249180,Status Bar,Swap,Zarya,Red,,MOLFIG,0,490,Defence,Attack
249180,Status Bar,Swap,Reinhardt,Red,,HADI,0,490,Defence,Attack
249180,Status Bar,Swap,Lucio,Blue,,KARRA,0,490,Defence,Attack
249180,Status Bar,Swap,Moira,Blue,,SLAY,0,490,Defence,Attack
249180,Status Bar,Swap,McCree,Blue,,SYCAMORE,0,490,Defence,Attack
249180,Status Bar,Swap,Mei,Blue,,SAUNA,0,490,Defence,Attack
249180,Status Bar,Swap,Zarya,Blue,,XVESTOLA,0,490,Defence,Attack
249180,Status Bar,Swap,Reinhardt,Blue,,WHITENOISE,0,490,Defence,Attack
249180,Status Bar,Swap,Moira,Red,,RIPA,0,490,Defence,Attack
250680,Kill Feed,Assist,McCree,Blue,Mei,SYCAMORE,1,490,Defence,Attack
250680,Kill Feed,Kill,Lucio,Blue,Mei,KARRA,1,490,Defence,Attack
250680,Kill Feed,Death,Mei,Red,Lucio,DANNEDD,1,490,Defence,Attack
251820,Status Bar,Ult Ready,Moira,Blue,,SLAY,0,490,Defence,Attack
252000,Status Bar,Ult Used,Moira,Blue,,SLAY,2,490,Defence,Attack
252360,Status Bar,Ult Ready,Reinhardt,Red,,HADI,2,490,Defence,Attack
252480,Status Bar,Ult Used,Reinhardt,Red,,HADI,2,490,Defence,Attack
252540,Kill Feed,Assist,Reinhardt,Red,Reinhardt,HADI,2,490,Defence,Attack
252540,Kill Feed,Kill,Lucio,Red,Reinhardt,KELLEX,2,490,Defence,Attack
252540,Kill Feed,Death,Reinhardt,Blue,Lucio,WHITENOISE,2,490,Defence,Attack
252660,Kill Feed,Kill,Lucio,Red,Zarya,KELLEX,2,490,Defence,Attack
252660,Kill Feed,Death,Zarya,Blue,Lucio,XVESTOLA,2,490,Defence,Attack
252660,Kill Feed,Kill,McCree,Blue,Mei,SYCAMORE,2,490,Defence,Attack
252660,Kill Feed,Death,Mei,Red,McCree,DANNEDD,2,490,Defence,Attack
252660,Kill Feed,Assist,Reinhardt,Red,Zarya,HADI,2,490,Defence,Attack
252960,Kill Feed,Kill,Zarya,Red,Lucio,MOLFIG,2,490,Defence,Attack
252960,Kill Feed,Death,Lucio,Blue,Zarya,KARRA,2,490,Defence,Attack
253020,Kill Feed,Kill,Reaper,Red,McCree,SPARKR,2,490,Defence,Attack
253020,Kill Feed,Death,McCree,Blue,Reaper,SYCAMORE,2,490,Defence,Attack
253080,Kill Feed,Kill,Reaper,Red,Moira,SPARKR,2,490,Defence,Attack
253080,Kill Feed,Death,Moira,Blue,Reaper,SLAY,2,490,Defence,Attack
253380,Status Bar,Ult Ready,Mei,Blue,,SAUNA,2,490,Defence,Attack
254100,Status Bar,Ult Ready,Zarya,Red,,MOLFIG,0,490,Defence,Attack
254340,Status Bar,Ult Ready,Lucio,Blue,,KARRA,0,490,Defence,Attack
254760,Status Bar,Ult Used,Zarya,Red,,MOLFIG,3,490,Defence,Attack
254820,Status Bar,Ult Used,Mei,Blue,,SAUNA,3,490,Defence,Attack
254820,Status Bar,Ult Ready,McCree,Blue,,SYCAMORE,3,490,Defence,Attack
254880,Kill Feed,Death,Reinhardt,Red,McCree,HADI,3,490,Defence,Attack
254880,Kill Feed,Kill,McCree,Blue,Reinhardt,SYCAMORE,3,490,Defence,Attack
254940,Status Bar,Ult Used,McCree,Blue,,SYCAMORE,3,490,Defence,Attack
254940,Status Bar,Ult Ready,Zarya,Blue,,XVESTOLA,3,490,Defence,Attack
255240,Status Bar,Ult Ready,Lucio,Red,,KELLEX,3,490,Defence,Attack
255300,Kill Feed,Kill,Zarya,Blue,Mei,XVESTOLA,3,490,Defence,Attack
255300,Kill Feed,Death,Mei,Red,Zarya,DANNEDD,3,490,Defence,Attack
255900,Status Bar,Ult Ready,Moira,Red,,RIPA,3,490,Defence,Attack
255900,Kill Feed,Kill,McCree,Blue,Reaper,SYCAMORE,3,490,Defence,Attack
255900,Kill Feed,Death,Reaper,Red,McCree,SPARKR,3,490,Defence,Attack
256200,Status Bar,Ult Ready,Mei,Red,,DANNEDD,3,490,Defence,Attack
256200,Status Bar,Ult Ready,Moira,Blue,,SLAY,3,490,Defence,Attack
257460,Status Bar,Ult Ready,Reaper,Red,,SPARKR,0,490,Defence,Attack
257460,Status Bar,Ult Used,Moira,Red,,RIPA,4,490,Defence,Attack
257460,Status Bar,Ult Used,Mei,Red,,DANNEDD,4,490,Defence,Attack
257460,Status Bar,Ult Used,Moira,Blue,,SLAY,4,490,Defence,Attack
257820,Status Bar,Ult Used,Lucio,Blue,,KARRA,4,490,Defence,Attack
257820,Status Bar,Ult Ready,Reinhardt,Blue,,WHITENOISE,4,490,Defence,Attack
257820,Kill Feed,Kill,Reaper,Red,Zarya,SPARKR,4,490,Defence,Attack
257820,Kill Feed,Assist,Mei,Red,Zarya,DANNEDD,4,490,Defence,Attack
257820,Kill Feed,Death,Zarya,Blue,Reaper,XVESTOLA,4,490,Defence,Attack
257940,Status Bar,Ult Used,Reinhardt,Blue,,WHITENOISE,4,490,Defence,Attack
258120,Kill Feed,Kill,Zarya,Red,McCree,MOLFIG,4,490,Defence,Attack
258120,Kill Feed,Death,McCree,Blue,Zarya,SYCAMORE,4,490,Defence,Attack
258420,Kill Feed,Kill,Zarya,Red,Lucio,MOLFIG,4,490,Defence,Attack
258420,Kill Feed,Death,Lucio,Blue,Zarya,KARRA,4,490,Defence,Attack
258420,Kill Feed,Death,Reinhardt,Blue,Reaper,WHITENOISE,4,490,Defence,Attack
258420,Kill Feed,Assist,Mei,Red,Reinhardt,DANNEDD,4,490,Defence,Attack
258420,Kill Feed,Kill,Reaper,Red,Reinhardt,SPARKR,4,490,Defence,Attack
258660,Status Bar,Ult Ready,Zarya,Red,,MOLFIG,4,490,Defence,Attack
258660,Kill Feed,Death,Moira,Blue,Moira,SLAY,4,490,Defence,Attack
258660,Kill Feed,Kill,Moira,Red,Moira,RIPA,4,490,Defence,Attack
258840,Kill Feed,Kill,Reaper,Red,Mei,SPARKR,4,490,Defence,Attack
258840,Kill Feed,Assist,Lucio,Red,Mei,KELLEX,4,490,Defence,Attack
258840,Kill Feed,Death,Mei,Blue,Reaper,SAUNA,4,490,Defence,Attack
260700,Kill Feed,Kill,Mei,Red,Moira,DANNEDD,5,490,Defence,Attack
260700,Status Bar,Ult Ready,Reinhardt,Red,,HADI,5,490,Defence,Attack
260700,Kill Feed,Death,Moira,Blue,Mei,SLAY,5,490,Defence,Attack
260940,Status Bar,Ult Used,Zarya,Red,,MOLFIG,5,490,Defence,Attack
261060,Kill Feed,Death,Zarya,Blue,Mei,XVESTOLA,5,490,Defence,Attack
261060,Kill Feed,Kill,Mei,Red,Zarya,DANNEDD,5,490,Defence,Attack
261060,Kill Feed,Assist,Zarya,Red,Zarya,MOLFIG,5,490,Defence,Attack
261060,Status Bar,Ult Ready,Mei,Blue,,SAUNA,5,490,Defence,Attack
261180,Kill Feed,Kill,Reinhardt,Red,Lucio,HADI,5,490,Defence,Attack
261180,Kill Feed,Death,Lucio,Blue,Reinhardt,KARRA,5,490,Defence,Attack
261180,Kill Feed,Assist,Zarya,Red,Lucio,MOLFIG,5,490,Defence,Attack
261240,Status Bar,Ult Ready,Moira,Red,,RIPA,5,490,Defence,Attack
261240,Kill Feed,Assist,Zarya,Red,Mei,MOLFIG,5,490,Defence,Attack
261240,Kill Feed,Kill,Reinhardt,Red,Mei,HADI,5,490,Defence,Attack
261240,Kill Feed,Death,Mei,Blue,Reinhardt,SAUNA,5,490,Defence,Attack
261540,Status Bar,Ult Ready,McCree,Blue,,SYCAMORE,5,490,Defence,Attack
261540,Kill Feed,Death,McCree,Blue,Mei,SYCAMORE,5,490,Defence,Attack
261540,Kill Feed,Kill,Mei,Red,McCree,DANNEDD,5,490,Defence,Attack
261600,Kill Feed,Death,Reinhardt,Blue,Reaper,WHITENOISE,5,490,Defence,Attack
261600,Kill Feed,Kill,Reaper,Red,Reinhardt,SPARKR,5,490,Defence,Attack
262800,Status Bar,Ult Ready,Mei,Red,,DANNEDD,0,490,Defence,Attack
262860,Status Bar,Ult Used,Moira,Red,,RIPA,6,490,Defence,Attack
263160,Status Bar,Ult Used,Zarya,Blue,,XVESTOLA,6,490,Defence,Attack
263280,Status Bar,Ult Used,Reaper,Red,,SPARKR,6,490,Defence,Attack
263280,Status Bar,Ult Used,Mei,Blue,,SAUNA,6,490,Defence,Attack
263280,Status Bar,Ult Used,Lucio,Red,,KELLEX,6,490,Defence,Attack
263700,Status Bar,Ult Used,Mei,Red,,DANNEDD,6,490,Defence,Attack
263700,Status Bar,Ult Used,Reinhardt,Red,,HADI,6,490,Defence,Attack
263760,Status Bar,Ult Used,McCree,Blue,,SYCAMORE,6,490,Defence,Attack
263820,Kill Feed,Kill,Reinhardt,Red,Reinhardt,HADI,6,490,Defence,Attack
263820,Kill Feed,Assist,Lucio,Red,Reinhardt,KELLEX,6,490,Defence,Attack
263820,Kill Feed,Death,Mei,Blue,Mei,SAUNA,6,490,Defence,Attack
263820,Kill Feed,Kill,Mei,Red,Mei,DANNEDD,6,490,Defence,Attack
263820,Kill Feed,Death,Reinhardt,Blue,Reinhardt,WHITENOISE,6,490,Defence,Attack
263820,Kill Feed,Assist,Reinhardt,Red,Mei,HADI,6,490,Defence,Attack
264000,Kill Feed,Kill,Reaper,Red,Zarya,SPARKR,6,490,Defence,Attack
264000,Kill Feed,Assist,Mei,Red,Zarya,DANNEDD,6,490,Defence,Attack
264000,Kill Feed,Assist,Reinhardt,Red,Zarya,HADI,6,490,Defence,Attack
264000,Kill Feed,Death,Zarya,Blue,Reaper,XVESTOLA,6,490,Defence,Attack
264060,Kill Feed,Death,Lucio,Red,McCree,KELLEX,6,490,Defence,Attack
264060,Kill Feed,Kill,McCree,Blue,Lucio,SYCAMORE,6,490,Defence,Attack
264180,Kill Feed,Kill,Reinhardt,Red,McCree,HADI,6,490,Defence,Attack
264180,Kill Feed,Death,McCree,Blue,Reinhardt,SYCAMORE,6,490,Defence,Attack
264300,Kill Feed,Death,Lucio,Blue,Reinhardt,KARRA,6,490,Defence,Attack
264300,Kill Feed,Kill,Reinhardt,Red,Lucio,HADI,6,490,Defence,Attack
264600,Kill Feed,Death,Moira,Blue,Reaper,SLAY,6,490,Defence,Attack
264600,Kill Feed,Kill,Reaper,Red,Moira,SPARKR,6,490,Defence,Attack
265500,Kill Feed,Death,Moira,Blue,Mei,SLAY,7,490,Defence,Attack
265500,Kill Feed,Kill,Mei,Red,Moira,DANNEDD,7,490,Defence,Attack
265620,Status Bar,Ult Ready,Lucio,Blue,,KARRA,7,490,Defence,Attack
266220,Status Bar,Ult Ready,Moira,Red,,RIPA,7,490,Defence,Attack
267120,Status Bar,Ult Ready,Zarya,Red,,MOLFIG,0,490,Defence,Attack
267300,Status Bar,Ult Used,Moira,Red,,RIPA,8,490,Defence,Attack
267660,Status Bar,Ult Ready,Moira,Blue,,SLAY,8,490,Defence,Attack
267660,Status Bar,Ult Used,Lucio,Blue,,KARRA,8,490,Defence,Attack
267660,Status Bar,Ult Used,Zarya,Red,,MOLFIG,8,490,Defence,Attack
267840,Kill Feed,Kill,Zarya,Blue,Reaper,XVESTOLA,8,490,Defence,Attack
267840,Kill Feed,Death,Reaper,Red,Zarya,SPARKR,8,490,Defence,Attack
267840,Status Bar,Ult Used,Moira,Blue,,SLAY,8,490,Defence,Attack
268080,Status Bar,Ult Ready,Mei,Red,,DANNEDD,8,490,Defence,Attack
268200,Kill Feed,Kill,McCree,Blue,Lucio,SYCAMORE,8,490,Defence,Attack
268200,Kill Feed,Death,Lucio,Red,McCree,KELLEX,8,490,Defence,Attack
268260,Status Bar,Ult Used,Mei,Red,,DANNEDD,8,490,Defence,Attack
268380,Kill Feed,Kill,Mei,Blue,Mei,SAUNA,8,490,Defence,Attack
268380,Kill Feed,Death,Mei,Red,Mei,DANNEDD,8,490,Defence,Attack
268380,Kill Feed,Assist,Lucio,Blue,Mei,KARRA,8,490,Defence,Attack
268680,Status Bar,Ult Ready,Mei,Blue,,SAUNA,8,490,Defence,Attack
268800,Kill Feed,Death,Reinhardt,Red,Lucio,HADI,8,490,Defence,Attack
268800,Kill Feed,Assist,Mei,Blue,Reinhardt,SAUNA,8,490,Defence,Attack
268800,Kill Feed,Kill,Lucio,Blue,Reinhardt,KARRA,8,490,Defence,Attack
268860,Status Bar,Ult Ready,Zarya,Blue,,XVESTOLA,8,490,Defence,Attack
268860,Status Bar,Ult Ready,McCree,Blue,,SYCAMORE,8,490,Defence,Attack
268980,Kill Feed,Death,Zarya,Red,Reinhardt,MOLFIG,8,490,Defence,Attack
268980,Kill Feed,Kill,Reinhardt,Blue,Zarya,WHITENOISE,8,490,Defence,Attack
269040,Kill Feed,Assist,Lucio,Blue,Moira,KARRA,8,490,Defence,Attack
269040,Kill Feed,Kill,McCree,Blue,Moira,SYCAMORE,8,490,Defence,Attack
269040,Kill Feed,Death,Moira,Red,McCree,RIPA,8,490,Defence,Attack
269040,Status Bar,Ult Ready,Reinhardt,Blue,,WHITENOISE,8,490,Defence,Attack
269580,Status Bar,Ult Ready,Reinhardt,Red,,HADI,8,490,Defence,Attack
270660,Status Bar,Ult Ready,Moira,Red,,RIPA,0,490,Defence,Attack
270660,Status Bar,Ult Used,Zarya,Blue,,XVESTOLA,9,490,Defence,Attack
270780,Status Bar,Ult Used,McCree,Blue,,SYCAMORE,9,490,Defence,Attack
270780,Status Bar,Ult Used,Moira,Red,,RIPA,9,490,Defence,Attack
270780,Status Bar,Ult Used,Mei,Blue,,SAUNA,9,490,Defence,Attack
271020,Kill Feed,Kill,Moira,Red,Mei,RIPA,9,490,Defence,Attack
271020,Kill Feed,Death,Mei,Blue,Moira,SAUNA,9,490,Defence,Attack
271080,Kill Feed,Kill,Reaper,Red,Reinhardt,SPARKR,9,490,Defence,Attack
271080,Kill Feed,Death,Reinhardt,Blue,Reaper,WHITENOISE,9,490,Defence,Attack
271080,Kill Feed,Assist,Mei,Red,Reinhardt,DANNEDD,9,490,Defence,Attack
271260,Status Bar,Ult Used,Reinhardt,Blue,,WHITENOISE,9,490,Defence,Attack
271680,Kill Feed,Kill,Zarya,Red,Zarya,MOLFIG,9,490,Defence,Attack
271680,Kill Feed,Death,Zarya,Blue,Zarya,XVESTOLA,9,490,Defence,Attack
272040,Kill Feed,Assist,Lucio,Red,Moira,KELLEX,9,490,Defence,Attack
272040,Kill Feed,Kill,McCree,Blue,Mei,SYCAMORE,9,490,Defence,Attack
272040,Kill Feed,Death,Moira,Blue,Moira,SLAY,9,490,Defence,Attack
272040,Kill Feed,Kill,Moira,Red,Moira,RIPA,9,490,Defence,Attack
272040,Kill Feed,Death,Mei,Red,McCree,DANNEDD,9,490,Defence,Attack
272400,Status Bar,Ult Ready,Reaper,Red,,SPARKR,9,490,Defence,Attack
272520,Status Bar,Ult Ready,Zarya,Red,,MOLFIG,9,490,Defence,Attack
272520,Status Bar,Ult Ready,Lucio,Blue,,KARRA,9,490,Defence,Attack
272640,Status Bar,Ult Ready,Lucio,Red,,KELLEX,9,490,Defence,Attack
272700,Kill Feed,Death,Moira,Red,McCree,RIPA,9,490,Defence,Attack
272700,Kill Feed,Kill,McCree,Blue,Moira,SYCAMORE,9,490,Defence,Attack
273120,Status Bar,Ult Ready,McCree,Blue,,SYCAMORE,9,490,Defence,Attack
273720,Status Bar,Ult Ready,Moira,Red,,RIPA,0,490,Defence,Attack
273900,Status Bar,Ult Ready,Mei,Red,,DANNEDD,0,490,Defence,Attack
274620,Status Bar,Ult Used,Moira,Red,,RIPA,10,490,Defence,Attack
274680,Status Bar,Ult Used,Mei,Red,,DANNEDD,10,490,Defence,Attack
274740,Status Bar,Ult Used,McCree,Blue,,SYCAMORE,10,490,Defence,Attack
274920,Status Bar,Ult Used,Lucio,Red,,KELLEX,10,490,Defence,Attack
274920,Status Bar,Ult Used,Lucio,Blue,,KARRA,10,490,Defence,Attack
275100,Status Bar,Ult Used,Zarya,Red,,MOLFIG,10,490,Defence,Attack
275220,Kill Feed,Death,Reinhardt,Blue,Reaper,WHITENOISE,10,490,Defence,Attack
275220,Kill Feed,Kill,Reaper,Red,Reinhardt,SPARKR,10,490,Defence,Attack
275220,Kill Feed,Assist,Zarya,Red,Reinhardt,MOLFIG,10,490,Defence,Attack
275400,Status Bar,Ult Used,Reinhardt,Red,,HADI,10,490,Defence,Attack
275460,Kill Feed,Kill,Zarya,Red,Lucio,MOLFIG,10,490,Defence,Attack
275460,Kill Feed,Death,Lucio,Blue,Zarya,KARRA,10,490,Defence,Attack
275520,Kill Feed,Kill,Reinhardt,Red,Zarya,HADI,10,490,Defence,Attack
275520,Kill Feed,Death,Zarya,Blue,Reinhardt,XVESTOLA,10,490,Defence,Attack
275520,Kill Feed,Assist,Lucio,Red,Zarya,KELLEX,10,490,Defence,Attack
275580,Kill Feed,Death,Mei,Blue,Reinhardt,SAUNA,10,490,Defence,Attack
275580,Kill Feed,Kill,Reinhardt,Red,Mei,HADI,10,490,Defence,Attack
275700,Kill Feed,Death,McCree,Blue,Reinhardt,SYCAMORE,10,490,Defence,Attack
275700,Kill Feed,Kill,Reinhardt,Red,McCree,HADI,10,490,Defence,Attack
275760,Kill Feed,Assist,Lucio,Red,Moira,KELLEX,10,490,Defence,Attack
275760,Kill Feed,Death,Moira,Blue,Zarya,SLAY,10,490,Defence,Attack
275760,Kill Feed,Kill,Zarya,Red,Moira,MOLFIG,10,490,Defence,Attack
281280,Status Bar,Swap,Zarya,Red,,MOLFIG,0,490,Attack,Defence
281280,Status Bar,Swap,Mei,Red,,DANNEDD,0,490,Attack,Defence
281280,Status Bar,Swap,Moira,Red,,RIPA,0,490,Attack,Defence
281280,Status Bar,Swap,Lucio,Red,,KELLEX,0,490,Attack,Defence
281280,Status Bar,Swap,Reinhardt,Red,,HADI,0,490,Attack,Defence
281280,Status Bar,Swap,Lucio,Blue,,KARRA,0,490,Attack,Defence
281280,Status Bar,Swap,Moira,Blue,,SLAY,0,490,Attack,Defence
281280,Status Bar,Swap,Symmetra,Blue,,SYCAMORE,0,490,Attack,Defence
281280,Status Bar,Swap,Mei,Blue,,SAUNA,0,490,Attack,Defence
281280,Status Bar,Swap,Zarya,Blue,,XVESTOLA,0,490,Attack,Defence
281280,Status Bar,Swap,Reinhardt,Blue,,WHITENOISE,0,490,Attack,Defence
281280,Status Bar,Swap,Reaper,Red,,SPARKR,0,490,Attack,Defence
282000,Kill Feed,Kill,Lucio,Red,Symmetra,KELLEX,1,490,Attack,Defence
282000,Kill Feed,Death,Symmetra,Blue,Lucio,SYCAMORE,1,490,Attack,Defence
282300,Kill Feed,Death,Zarya,Blue,Reinhardt,XVESTOLA,1,490,Attack,Defence
282300,Kill Feed,Kill,Reinhardt,Red,Zarya,HADI,1,490,Attack,Defence
282300,Kill Feed,Assist,Lucio,Red,Zarya,KELLEX,1,490,Attack,Defence
282780,Kill Feed,Death,Mei,Blue,Mei,SAUNA,1,490,Attack,Defence
282780,Kill Feed,Kill,Mei,Red,Mei,DANNEDD,1,490,Attack,Defence
282780,Kill Feed,Assist,Lucio,Red,Mei,KELLEX,1,490,Attack,Defence
284160,Kill Feed,Death,Mei,Red,Lucio,DANNEDD,2,490,Attack,Defence
284160,Kill Feed,Kill,Lucio,Blue,Mei,KARRA,2,490,Attack,Defence
284280,Status Bar,Ult Ready,Moira,Red,,RIPA,2,490,Attack,Defence
284460,Status Bar,Ult Used,Moira,Red,,RIPA,2,490,Attack,Defence
285180,Kill Feed,Kill,Mei,Blue,Reinhardt,SAUNA,2,490,Attack,Defence
285180,Kill Feed,Death,Reinhardt,Red,Mei,HADI,2,490,Attack,Defence
285180,Kill Feed,Assist,Reinhardt,Blue,Reinhardt,WHITENOISE,2,490,Attack,Defence
285420,Kill Feed,Death,Reaper,Red,Reinhardt,SPARKR,2,490,Attack,Defence
