Frame,Type,Event,Hero,Colour,Against,Player,Fight,roundID,Team1Round,Team2Round
329100,Status Bar,Swap,Moira,Red,,RIPA,0,579,Defence,Attack
329100,Status Bar,Swap,Lucio,Red,,KELLEX,0,579,Defence,Attack
329700,Status Bar,Swap,D.Va,Red,,MOLFIG,0,579,Defence,Attack
332220,Kill Feed,Death,Winston,Red,Winston,HADI,1,579,Defence,Attack
332220,Kill Feed,Assist,Mercy,Blue,Winston,DOLLA,1,579,Defence,Attack
332220,Kill Feed,Kill,Winston,Blue,Winston,LULLSISH,1,579,Defence,Attack
332220,Kill Feed,Assist,Zenyatta,Blue,Winston,SKAIRIPA,1,579,Defence,Attack
332760,Kill Feed,Assist,Zenyatta,Blue,Sombra,SKAIRIPA,1,579,Defence,Attack
332760,Kill Feed,Kill,Winston,Blue,Sombra,LULLSISH,1,579,Defence,Attack
332760,Kill Feed,Death,Sombra,Red,Winston,DANNEDD,1,579,Defence,Attack
332940,Kill Feed,Death,Zenyatta,Blue,Lucio,SKAIRIPA,1,579,Defence,Attack
332940,Kill Feed,Kill,Lucio,Red,Zenyatta,KELLEX,1,579,Defence,Attack
333060,Kill Feed,Kill,D.Va,Blue,D.Va,HAFFICOOL,1,579,Defence,Attack
333060,Kill Feed,Death,D.Va,Red,D.Va,MOLFIG,1,579,Defence,Attack
333600,Status Bar,Ult Ready,Tracer,Blue,,YIQIDS,1,579,Defence,Attack
333600,Kill Feed,Kill,Moira,Red,Winston,RIPA,1,579,Defence,Attack
333600,Kill Feed,Death,Winston,Blue,Moira,LULLSISH,1,579,Defence,Attack
333720,Status Bar,Ult Ready,Ashe,Blue,,JONA,1,579,Defence,Attack
333780,Status Bar,Ult Used,Ashe,Blue,,JONA,1,579,Defence,Attack
333780,Kill Feed,Kill,Tracer,Blue,Lucio,YIQIDS,1,579,Defence,Attack
333780,Kill Feed,Death,Lucio,Red,Tracer,KELLEX,1,579,Defence,Attack
334020,Kill Feed,Death,Tracer,Red,Tracer,SPARKR,1,579,Defence,Attack
334020,Kill Feed,Kill,Tracer,Blue,Tracer,YIQIDS,1,579,Defence,Attack
334620,Status Bar,Ult Ready,Tracer,Red,,SPARKR,1,579,Defence,Attack
334860,Kill Feed,Death,Tracer,Blue,Sombra,YIQIDS,1,579,Defence,Attack
334860,Kill Feed,Kill,Sombra,Red,Tracer,DANNEDD,1,579,Defence,Attack
334920,Status Bar,Ult Ready,D.Va,Blue,,HAFFICOOL,1,579,Defence,Attack
334980,Status Bar,Ult Used,D.Va,Blue,,HAFFICOOL,1,579,Defence,Attack
334980,Kill Feed,Kill,Moira,Red,D.Va,RIPA,1,579,Defence,Attack
334980,Kill Feed,Death,D.Va,Blue,Moira,HAFFICOOL,1,579,Defence,Attack
335040,Kill Feed,Res,Mercy,Blue,Tracer,DOLLA,1,579,Defence,Attack
335040,Kill Feed,Res,Tracer,Blue,Mercy,YIQIDS,1,579,Defence,Attack
335160,Kill Feed,Kill,D.Va,Red,Zenyatta,MOLFIG,1,579,Defence,Attack
335160,Kill Feed,Death,Zenyatta,Blue,D.Va,SKAIRIPA,1,579,Defence,Attack
335160,Kill Feed,Kill,Sombra,Red,Mercy,DANNEDD,1,579,Defence,Attack
335160,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,1,579,Defence,Attack
335160,Kill Feed,Death,Mercy,Blue,Sombra,DOLLA,1,579,Defence,Attack
335340,Kill Feed,Death,Ashe,Blue,Winston,JONA,1,579,Defence,Attack
335340,Kill Feed,Kill,Winston,Red,Ashe,HADI,1,579,Defence,Attack
335700,Kill Feed,Kill,Tracer,Blue,Winston,YIQIDS,1,579,Defence,Attack
335700,Kill Feed,Death,Winston,Red,Tracer,HADI,1,579,Defence,Attack
335940,Kill Feed,Kill,Tracer,Red,Tracer,SPARKR,1,579,Defence,Attack
335940,Kill Feed,Death,Tracer,Blue,Tracer,YIQIDS,1,579,Defence,Attack
335940,Kill Feed,Assist,Sombra,Red,Tracer,DANNEDD,1,579,Defence,Attack
336000,Status Bar,Ult Ready,Mercy,Blue,,DOLLA,1,579,Defence,Attack
336360,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,1,579,Defence,Attack
338220,Status Bar,Ult Ready,D.Va,Blue,,HAFFICOOL,0,579,Defence,Attack
338400,Status Bar,Ult Ready,Winston,Red,,HADI,0,579,Defence,Attack
338400,Status Bar,Ult Used,Mercy,Blue,,DOLLA,2,579,Defence,Attack
338400,Status Bar,Ult Ready,Winston,Blue,,LULLSISH,2,579,Defence,Attack
338400,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,2,579,Defence,Attack
338400,Status Bar,Ult Used,Tracer,Blue,,YIQIDS,2,579,Defence,Attack
338460,Status Bar,Ult Ready,Zenyatta,Blue,,SKAIRIPA,2,579,Defence,Attack
338580,Status Bar,Ult Used,Zenyatta,Blue,,SKAIRIPA,2,579,Defence,Attack
338580,Status Bar,Ult Used,Sombra,Red,,DANNEDD,2,579,Defence,Attack
338700,Kill Feed,Death,Winston,Blue,Sombra,LULLSISH,2,579,Defence,Attack
338700,Kill Feed,Kill,Sombra,Red,Winston,DANNEDD,2,579,Defence,Attack
338700,Status Bar,Ult Used,Winston,Red,,HADI,2,579,Defence,Attack
338820,Status Bar,Ult Used,D.Va,Red,,MOLFIG,2,579,Defence,Attack
339000,Status Bar,Ult Ready,Moira,Red,,RIPA,2,579,Defence,Attack
339180,Kill Feed,Kill,Winston,Red,Mercy,HADI,2,579,Defence,Attack
339180,Kill Feed,Assist,Sombra,Red,Mercy,DANNEDD,2,579,Defence,Attack
339180,Kill Feed,Death,Mercy,Blue,Winston,DOLLA,2,579,Defence,Attack
339240,Status Bar,Ult Used,Tracer,Red,,SPARKR,2,579,Defence,Attack
339360,Status Bar,Ult Ready,Lucio,Red,,KELLEX,2,579,Defence,Attack
339600,Status Bar,Ult Used,Moira,Red,,RIPA,2,579,Defence,Attack
339600,Status Bar,Ult Used,D.Va,Blue,,HAFFICOOL,2,579,Defence,Attack
339780,Status Bar,Swap,Baptiste,Blue,,DOLLA,2,579,Defence,Attack
339900,Status Bar,Ult Used,Winston,Blue,,LULLSISH,2,579,Defence,Attack
344400,Status Bar,Swap,D.Va,Red,,MOLFIG,0,579,Attack,Defence
344400,Status Bar,Swap,Winston,Blue,,LULLSISH,0,579,Attack,Defence
344400,Status Bar,Swap,D.Va,Blue,,HAFFICOOL,0,579,Attack,Defence
344400,Status Bar,Swap,Sombra,Blue,,JONA,0,579,Attack,Defence
344400,Status Bar,Swap,Symmetra,Blue,,YIQIDS,0,579,Attack,Defence
344400,Status Bar,Swap,Lucio,Red,,KELLEX,0,579,Attack,Defence
344400,Status Bar,Swap,Moira,Red,,RIPA,0,579,Attack,Defence
344400,Status Bar,Swap,Sombra,Red,,DANNEDD,0,579,Attack,Defence
344400,Status Bar,Swap,Reaper,Red,,SPARKR,0,579,Attack,Defence
344400,Status Bar,Swap,Winston,Red,,HADI,0,579,Attack,Defence
344400,Status Bar,Swap,Lucio,Blue,,DOLLA,0,579,Attack,Defence
344400,Status Bar,Swap,Moira,Blue,,SKAIRIPA,0,579,Attack,Defence
344520,Status Bar,Swap,Reaper,Blue,,JONA,0,579,Attack,Defence
344760,Status Bar,Swap,Sombra,Blue,,YIQIDS,0,579,Attack,Defence
347340,Status Bar,Ult Ready,Moira,Blue,,SKAIRIPA,0,579,Attack,Defence
347400,Status Bar,Ult Used,Moira,Blue,,SKAIRIPA,1,579,Attack,Defence
347700,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,1,579,Attack,Defence
347700,Kill Feed,Kill,D.Va,Red,Winston,MOLFIG,1,579,Attack,Defence
347700,Kill Feed,Death,Winston,Blue,D.Va,LULLSISH,1,579,Attack,Defence
347760,Kill Feed,Assist,Sombra,Red,Moira,DANNEDD,1,579,Attack,Defence
347760,Kill Feed,Death,Moira,Blue,Winston,SKAIRIPA,1,579,Attack,Defence
347760,Kill Feed,Kill,Winston,Red,Moira,HADI,1,579,Attack,Defence
352020,Kill Feed,Death,Reaper,Blue,D.Va,JONA,2,579,Attack,Defence
352020,Kill Feed,Kill,D.Va,Red,Reaper,MOLFIG,2,579,Attack,Defence
353580,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,0,579,Attack,Defence
353580,Status Bar,Ult Ready,Sombra,Blue,,YIQIDS,0,579,Attack,Defence
354000,Status Bar,Ult Ready,D.Va,Blue,,HAFFICOOL,0,579,Attack,Defence
354300,Kill Feed,Assist,Lucio,Blue,Lucio,DOLLA,3,579,Attack,Defence
354300,Kill Feed,Kill,Sombra,Blue,Lucio,YIQIDS,3,579,Attack,Defence
354300,Kill Feed,Death,Lucio,Red,Sombra,KELLEX,3,579,Attack,Defence
354540,Status Bar,Ult Ready,Lucio,Blue,,DOLLA,3,579,Attack,Defence
354540,Status Bar,Ult Ready,Reaper,Red,,SPARKR,3,579,Attack,Defence
354540,Status Bar,Ult Used,Sombra,Blue,,YIQIDS,3,579,Attack,Defence
354660,Status Bar,Ult Used,D.Va,Red,,MOLFIG,3,579,Attack,Defence
354900,Kill Feed,Kill,D.Va,Blue,Sombra,HAFFICOOL,3,579,Attack,Defence
354900,Kill Feed,Death,Sombra,Red,D.Va,DANNEDD,3,579,Attack,Defence
354960,Status Bar,Ult Ready,Reaper,Blue,,JONA,3,579,Attack,Defence
354960,Status Bar,Ult Ready,Winston,Blue,,LULLSISH,3,579,Attack,Defence
355020,Status Bar,Ult Used,Winston,Blue,,LULLSISH,3,579,Attack,Defence
355380,Kill Feed,Death,Winston,Red,Sombra,HADI,3,579,Attack,Defence
355380,Kill Feed,Kill,Moira,Blue,D.Va,SKAIRIPA,3,579,Attack,Defence
355380,Kill Feed,Death,D.Va,Red,Moira,MOLFIG,3,579,Attack,Defence
355380,Kill Feed,Kill,Sombra,Blue,Winston,YIQIDS,3,579,Attack,Defence
355440,Status Bar,Ult Ready,Winston,Red,,HADI,3,579,Attack,Defence
355620,Status Bar,Ult Ready,Moira,Blue,,SKAIRIPA,3,579,Attack,Defence
355680,Kill Feed,Assist,Lucio,Blue,Reaper,DOLLA,3,579,Attack,Defence
355680,Kill Feed,Death,Reaper,Red,Reaper,SPARKR,3,579,Attack,Defence
355680,Kill Feed,Kill,Reaper,Blue,Reaper,JONA,3,579,Attack,Defence
355800,Kill Feed,Assist,Lucio,Blue,Moira,DOLLA,3,579,Attack,Defence
355800,Kill Feed,Kill,Reaper,Blue,Moira,JONA,3,579,Attack,Defence
355800,Kill Feed,Assist,Sombra,Blue,Moira,YIQIDS,3,579,Attack,Defence
355800,Kill Feed,Death,Moira,Red,Reaper,RIPA,3,579,Attack,Defence
356580,Status Bar,Ult Used,Moira,Blue,,SKAIRIPA,3,579,Attack,Defence
356700,Status Bar,Ult Used,Winston,Red,,HADI,3,579,Attack,Defence
356880,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,3,579,Attack,Defence
357060,Status Bar,Ult Used,D.Va,Blue,,HAFFICOOL,3,579,Attack,Defence
357120,Kill Feed,Kill,Moira,Red,D.Va,RIPA,3,579,Attack,Defence
357120,Kill Feed,Death,D.Va,Blue,Moira,HAFFICOOL,3,579,Attack,Defence
357240,Kill Feed,Kill,Reaper,Red,Sombra,SPARKR,3,579,Attack,Defence
357240,Kill Feed,Death,Winston,Red,D.Va,HADI,3,579,Attack,Defence
357240,Kill Feed,Death,Sombra,Blue,Reaper,YIQIDS,3,579,Attack,Defence
357240,Status Bar,Ult Used,Reaper,Red,,SPARKR,3,579,Attack,Defence
357240,Kill Feed,Kill,D.Va,Blue,Winston,HAFFICOOL,3,579,Attack,Defence
357300,Kill Feed,Death,Reaper,Red,Reaper,SPARKR,3,579,Attack,Defence
357300,Kill Feed,Kill,Reaper,Blue,Reaper,JONA,3,579,Attack,Defence
357780,Kill Feed,Death,Winston,Blue,Sombra,LULLSISH,3,579,Attack,Defence
357780,Kill Feed,Kill,Sombra,Red,Winston,DANNEDD,3,579,Attack,Defence
358140,Kill Feed,Kill,D.Va,Red,Moira,MOLFIG,3,579,Attack,Defence
358140,Kill Feed,Death,Moira,Blue,D.Va,SKAIRIPA,3,579,Attack,Defence
358140,Kill Feed,Assist,Lucio,Red,Moira,KELLEX,3,579,Attack,Defence
358740,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,3,579,Attack,Defence
359820,Status Bar,Ult Ready,Moira,Red,,RIPA,0,579,Attack,Defence
359940,Status Bar,Ult Used,Moira,Red,,RIPA,4,579,Attack,Defence
360180,Kill Feed,Kill,Sombra,Blue,Winston,YIQIDS,4,579,Attack,Defence
360180,Kill Feed,Death,Winston,Red,Sombra,HADI,4,579,Attack,Defence
360540,Kill Feed,Death,Moira,Blue,Sombra,SKAIRIPA,4,579,Attack,Defence
360540,Kill Feed,Kill,Reaper,Red,Lucio,SPARKR,4,579,Attack,Defence
360540,Kill Feed,Death,Lucio,Blue,Reaper,DOLLA,4,579,Attack,Defence
360540,Status Bar,Ult Used,Reaper,Blue,,JONA,4,579,Attack,Defence
360540,Kill Feed,Kill,Sombra,Red,Moira,DANNEDD,4,579,Attack,Defence
360720,Status Bar,Ult Ready,Moira,Blue,,SKAIRIPA,4,579,Attack,Defence
360840,Status Bar,Ult Used,D.Va,Red,,MOLFIG,4,579,Attack,Defence
361140,Kill Feed,Death,Winston,Blue,Reaper,LULLSISH,4,579,Attack,Defence
361140,Kill Feed,Kill,Reaper,Red,Winston,SPARKR,4,579,Attack,Defence
361260,Kill Feed,Kill,Sombra,Blue,Moira,YIQIDS,4,579,Attack,Defence
361260,Kill Feed,Death,Moira,Red,Sombra,RIPA,4,579,Attack,Defence
362400,Status Bar,Ult Ready,Lucio,Red,,KELLEX,0,579,Attack,Defence
362940,Status Bar,Ult Ready,Winston,Blue,,LULLSISH,0,579,Attack,Defence
363840,Status Bar,Ult Used,Moira,Blue,,SKAIRIPA,5,579,Attack,Defence
363840,Status Bar,Ult Used,Lucio,Red,,KELLEX,5,579,Attack,Defence
364260,Kill Feed,Assist,Sombra,Blue,Reaper,YIQIDS,5,579,Attack,Defence
364260,Kill Feed,Kill,Moira,Blue,Reaper,SKAIRIPA,5,579,Attack,Defence
364260,Kill Feed,Death,Reaper,Red,Moira,SPARKR,5,579,Attack,Defence
364380,Status Bar,Ult Used,Winston,Blue,,LULLSISH,5,579,Attack,Defence
364380,Status Bar,Ult Ready,D.Va,Blue,,HAFFICOOL,5,579,Attack,Defence
364680,Status Bar,Ult Ready,Winston,Red,,HADI,5,579,Attack,Defence
365100,Status Bar,Ult Used,Winston,Red,,HADI,5,579,Attack,Defence
365100,Status Bar,Ult Ready,Sombra,Blue,,YIQIDS,5,579,Attack,Defence
365160,Status Bar,Ult Ready,Reaper,Red,,SPARKR,5,579,Attack,Defence
365220,Status Bar,Ult Ready,Moira,Red,,RIPA,5,579,Attack,Defence
365700,Kill Feed,Kill,D.Va,Blue,Winston,HAFFICOOL,5,579,Attack,Defence
365700,Kill Feed,Death,Winston,Red,D.Va,HADI,5,579,Attack,Defence
365700,Kill Feed,Assist,Sombra,Blue,Winston,YIQIDS,5,579,Attack,Defence
365880,Status Bar,Ult Used,Moira,Red,,RIPA,5,579,Attack,Defence
365880,Status Bar,Ult Used,Sombra,Blue,,YIQIDS,5,579,Attack,Defence
366120,Status Bar,Ult Used,D.Va,Blue,,HAFFICOOL,5,579,Attack,Defence
366300,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,5,579,Attack,Defence
366420,Status Bar,Ult Used,Reaper,Red,,SPARKR,5,579,Attack,Defence
366420,Status Bar,Ult Ready,Moira,Blue,,SKAIRIPA,5,579,Attack,Defence
366540,Kill Feed,Death,Reaper,Red,Reaper,SPARKR,5,579,Attack,Defence
366540,Kill Feed,Kill,Reaper,Blue,Reaper,JONA,5,579,Attack,Defence
366540,Status Bar,Ult Used,D.Va,Red,,MOLFIG,5,579,Attack,Defence
366540,Status Bar,Ult Used,Moira,Blue,,SKAIRIPA,5,579,Attack,Defence
366540,Status Bar,Ult Ready,Reaper,Blue,,JONA,5,579,Attack,Defence
366540,Kill Feed,Assist,Sombra,Blue,Reaper,YIQIDS,5,579,Attack,Defence
368040,Kill Feed,Kill,Winston,Red,Winston,HADI,6,579,Attack,Defence
368040,Kill Feed,Death,Winston,Blue,Winston,LULLSISH,6,579,Attack,Defence
368340,Status Bar,Ult Ready,Lucio,Red,,KELLEX,6,579,Attack,Defence
368460,Status Bar,Ult Ready,D.Va,Blue,,HAFFICOOL,6,579,Attack,Defence
368520,Status Bar,Ult Used,D.Va,Blue,,HAFFICOOL,6,579,Attack,Defence
368700,Status Bar,Ult Ready,Moira,Red,,RIPA,6,579,Attack,Defence
370200,Status Bar,Ult Ready,Sombra,Blue,,YIQIDS,0,579,Attack,Defence
370500,Kill Feed,Death,Winston,Blue,Winston,LULLSISH,7,579,Attack,Defence
370500,Kill Feed,Kill,Winston,Red,Winston,HADI,7,579,Attack,Defence
370500,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,7,579,Attack,Defence
370680,Status Bar,Ult Used,Sombra,Blue,,YIQIDS,7,579,Attack,Defence
370680,Status Bar,Ult Used,Moira,Red,,RIPA,7,579,Attack,Defence
370680,Status Bar,Ult Used,Lucio,Red,,KELLEX,7,579,Attack,Defence
370680,Status Bar,Ult Used,Reaper,Blue,,JONA,7,579,Attack,Defence
370740,Kill Feed,Kill,Reaper,Blue,Lucio,JONA,7,579,Attack,Defence
370740,Kill Feed,Death,Lucio,Red,Reaper,KELLEX,7,579,Attack,Defence
371280,Kill Feed,Assist,Sombra,Blue,Winston,YIQIDS,7,579,Attack,Defence
371280,Kill Feed,Kill,Reaper,Blue,Winston,JONA,7,579,Attack,Defence
371280,Kill Feed,Death,Winston,Red,Reaper,HADI,7,579,Attack,Defence
371280,Kill Feed,Assist,Lucio,Blue,Winston,DOLLA,7,579,Attack,Defence
371340,Kill Feed,Kill,Reaper,Red,Reaper,SPARKR,7,579,Attack,Defence
371340,Kill Feed,Death,Reaper,Blue,Reaper,JONA,7,579,Attack,Defence
371340,Kill Feed,Assist,Sombra,Red,Reaper,DANNEDD,7,579,Attack,Defence
371460,Status Bar,Ult Used,Lucio,Blue,,DOLLA,7,579,Attack,Defence
371460,Kill Feed,Death,Lucio,Blue,Reaper,DOLLA,7,579,Attack,Defence
371460,Kill Feed,Kill,Reaper,Red,Lucio,SPARKR,7,579,Attack,Defence
371460,Kill Feed,Assist,Sombra,Red,Lucio,DANNEDD,7,579,Attack,Defence
371460,Status Bar,Ult Ready,Winston,Red,,HADI,7,579,Attack,Defence
371460,Status Bar,Ult Used,Sombra,Red,,DANNEDD,7,579,Attack,Defence
372060,Kill Feed,Kill,Sombra,Red,Moira,DANNEDD,7,579,Attack,Defence
372060,Status Bar,Ult Ready,D.Va,Blue,,HAFFICOOL,7,579,Attack,Defence
372060,Kill Feed,Death,Moira,Blue,Sombra,SKAIRIPA,7,579,Attack,Defence
373320,Kill Feed,Kill,Sombra,Blue,Sombra,YIQIDS,8,579,Attack,Defence
373320,Status Bar,Ult Used,Winston,Red,,HADI,8,579,Attack,Defence
373320,Kill Feed,Death,Sombra,Red,Sombra,DANNEDD,8,579,Attack,Defence
373680,Status Bar,Ult Ready,Reaper,Red,,SPARKR,8,579,Attack,Defence
373860,Status Bar,Ult Used,Reaper,Red,,SPARKR,8,579,Attack,Defence
373980,Kill Feed,Death,Reaper,Red,Sombra,SPARKR,8,579,Attack,Defence
373980,Kill Feed,Kill,Sombra,Blue,Reaper,YIQIDS,8,579,Attack,Defence
374100,Status Bar,Swap,Genji,Red,,DANNEDD,8,579,Attack,Defence
374160,Status Bar,Swap,Doomfist,Red,,DANNEDD,8,579,Attack,Defence
374220,Kill Feed,Kill,Reaper,Blue,Winston,JONA,8,579,Attack,Defence
374220,Kill Feed,Assist,Lucio,Blue,Winston,DOLLA,8,579,Attack,Defence
374220,Kill Feed,Death,Winston,Red,Reaper,HADI,8,579,Attack,Defence
374520,Kill Feed,Assist,Lucio,Blue,Doomfist,DOLLA,8,579,Attack,Defence
374520,Kill Feed,Kill,Reaper,Blue,Doomfist,JONA,8,579,Attack,Defence
374520,Kill Feed,Death,Doomfist,Red,Reaper,DANNEDD,8,579,Attack,Defence
375120,Status Bar,Swap,Reinhardt,Red,,HADI,8,579,Attack,Defence
375120,Status Bar,Ult Ready,Sombra,Blue,,YIQIDS,8,579,Attack,Defence
375180,Kill Feed,Kill,Moira,Blue,D.Va,SKAIRIPA,8,579,Attack,Defence
375180,Kill Feed,Death,D.Va,Red,Moira,MOLFIG,8,579,Attack,Defence
375300,Kill Feed,Assist,Sombra,Blue,Lucio,YIQIDS,8,579,Attack,Defence
375300,Kill Feed,Kill,Reaper,Blue,Lucio,JONA,8,579,Attack,Defence
375300,Status Bar,Swap,Genji,Red,,DANNEDD,8,579,Attack,Defence
375300,Kill Feed,Death,Lucio,Red,Reaper,KELLEX,8,579,Attack,Defence
375540,Kill Feed,Kill,Reaper,Blue,Reinhardt,JONA,8,579,Attack,Defence
375540,Kill Feed,Death,Reinhardt,Red,Reaper,HADI,8,579,Attack,Defence
375600,Kill Feed,Death,Winston,Blue,Doomfist,LULLSISH,8,579,Attack,Defence
375600,Kill Feed,Kill,Doomfist,Red,Winston,DANNEDD,8,579,Attack,Defence
379440,Status Bar,Swap,Winston,Blue,,LULLSISH,0,579,Defence,Attack
379440,Status Bar,Swap,Lucio,Red,,KELLEX,0,579,Defence,Attack
379440,Status Bar,Swap,Moira,Red,,RIPA,0,579,Defence,Attack
379440,Status Bar,Swap,Doomfist,Red,,DANNEDD,0,579,Defence,Attack
379440,Status Bar,Swap,Tracer,Red,,SPARKR,0,579,Defence,Attack
379440,Status Bar,Swap,D.Va,Red,,MOLFIG,0,579,Defence,Attack
379440,Status Bar,Swap,Winston,Red,,HADI,0,579,Defence,Attack
379440,Status Bar,Swap,Mercy,Blue,,DOLLA,0,579,Defence,Attack
379440,Status Bar,Swap,Zenyatta,Blue,,SKAIRIPA,0,579,Defence,Attack
379440,Status Bar,Swap,Tracer,Blue,,YIQIDS,0,579,Defence,Attack
379440,Status Bar,Swap,Ashe,Blue,,JONA,0,579,Defence,Attack
379440,Status Bar,Swap,D.Va,Blue,,HAFFICOOL,0,579,Defence,Attack
379500,Status Bar,Swap,Sombra,Red,,DANNEDD,0,579,Defence,Attack
379800,Kill Feed,Death,Moira,Red,Zenyatta,RIPA,1,579,Defence,Attack
379800,Kill Feed,Kill,Zenyatta,Blue,Moira,SKAIRIPA,1,579,Defence,Attack
380340,Kill Feed,Death,Tracer,Blue,Lucio,YIQIDS,1,579,Defence,Attack
380340,Kill Feed,Kill,Lucio,Red,Tracer,KELLEX,1,579,Defence,Attack
380340,Kill Feed,Assist,Sombra,Red,Tracer,DANNEDD,1,579,Defence,Attack
383040,Kill Feed,Death,Zenyatta,Blue,Winston,SKAIRIPA,2,579,Defence,Attack
383040,Kill Feed,Kill,Winston,Red,Zenyatta,HADI,2,579,Defence,Attack
383040,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,2,579,Defence,Attack
383160,Status Bar,Ult Ready,Tracer,Blue,,YIQIDS,2,579,Defence,Attack
383340,Kill Feed,Kill,Tracer,Red,Ashe,SPARKR,2,579,Defence,Attack
383340,Kill Feed,Death,Ashe,Blue,Tracer,JONA,2,579,Defence,Attack
383340,Status Bar,Ult Used,Tracer,Blue,,YIQIDS,2,579,Defence,Attack
383400,Kill Feed,Res,Zenyatta,Blue,Mercy,SKAIRIPA,2,579,Defence,Attack
383400,Kill Feed,Res,Mercy,Blue,Zenyatta,DOLLA,2,579,Defence,Attack
383580,Kill Feed,Kill,Lucio,Red,Mercy,KELLEX,2,579,Defence,Attack
383580,Kill Feed,Death,Mercy,Blue,Lucio,DOLLA,2,579,Defence,Attack
8100,Status Bar,Swap,Moira,Red,,LUCER,0,580,Ruins,Ruins
8100,Status Bar,Swap,Reaper,Red,,GRATHEN,0,580,Ruins,Ruins
8100,Status Bar,Swap,Lucio,Red,,REPHID,0,580,Ruins,Ruins
8100,Status Bar,Swap,Zarya,Red,,ALEX2704,0,580,Ruins,Ruins
8100,Status Bar,Swap,Reinhardt,Red,,SHADE,0,580,Ruins,Ruins
8100,Status Bar,Swap,Lucio,Blue,,KELLEX,0,580,Ruins,Ruins
8100,Status Bar,Swap,Moira,Blue,,RIPA,0,580,Ruins,Ruins
8100,Status Bar,Swap,Sombra,Blue,,DANNEDD,0,580,Ruins,Ruins
8100,Status Bar,Swap,Symmetra,Blue,,SPARKR,0,580,Ruins,Ruins
8100,Status Bar,Swap,Zarya,Blue,,MOLFIG,0,580,Ruins,Ruins
8100,Status Bar,Swap,Reinhardt,Blue,,HADI,0,580,Ruins,Ruins
8100,Status Bar,Swap,Sombra,Red,,BACKBONE,0,580,Ruins,Ruins
8280,Status Bar,Swap,Reaper,Blue,,SPARKR,0,580,Ruins,Ruins
10200,Status Bar,Ult Ready,Moira,Red,,LUCER,0,580,Ruins,Ruins
10740,Status Bar,Ult Used,Moira,Red,,LUCER,1,580,Ruins,Ruins
10800,Kill Feed,Kill,Reinhardt,Blue,Reinhardt,HADI,1,580,Ruins,Ruins
10800,Kill Feed,Death,Reinhardt,Red,Reinhardt,SHADE,1,580,Ruins,Ruins
10920,Kill Feed,Kill,Moira,Blue,Lucio,RIPA,1,580,Ruins,Ruins
10920,Kill Feed,Death,Lucio,Red,Moira,REPHID,1,580,Ruins,Ruins
11280,Kill Feed,Kill,Sombra,Blue,Sombra,DANNEDD,1,580,Ruins,Ruins
11280,Kill Feed,Death,Sombra,Red,Sombra,BACKBONE,1,580,Ruins,Ruins
11340,Kill Feed,Death,Moira,Red,Moira,LUCER,1,580,Ruins,Ruins
11340,Kill Feed,Kill,Moira,Blue,Moira,RIPA,1,580,Ruins,Ruins
11400,Kill Feed,Kill,Moira,Blue,Reaper,RIPA,1,580,Ruins,Ruins
11400,Kill Feed,Death,Reaper,Red,Moira,GRATHEN,1,580,Ruins,Ruins
11640,Kill Feed,Kill,Zarya,Blue,Zarya,MOLFIG,1,580,Ruins,Ruins
11640,Kill Feed,Death,Zarya,Red,Zarya,ALEX2704,1,580,Ruins,Ruins
12360,Status Bar,Ult Ready,Sombra,Blue,,DANNEDD,1,580,Ruins,Ruins
13020,Status Bar,Ult Ready,Zarya,Blue,,MOLFIG,0,580,Ruins,Ruins
13680,Status Bar,Ult Ready,Lucio,Blue,,KELLEX,0,580,Ruins,Ruins
13740,Status Bar,Ult Ready,Zarya,Red,,ALEX2704,0,580,Ruins,Ruins
13860,Status Bar,Ult Ready,Reinhardt,Blue,,HADI,0,580,Ruins,Ruins
13920,Status Bar,Ult Used,Sombra,Blue,,DANNEDD,2,580,Ruins,Ruins
13920,Status Bar,Ult Used,Reinhardt,Blue,,HADI,2,580,Ruins,Ruins
14040,Status Bar,Ult Ready,Sombra,Red,,BACKBONE,2,580,Ruins,Ruins
14040,Status Bar,Ult Used,Zarya,Red,,ALEX2704,2,580,Ruins,Ruins
14100,Kill Feed,Death,Sombra,Blue,Reaper,DANNEDD,2,580,Ruins,Ruins
14100,Kill Feed,Assist,Sombra,Red,Sombra,BACKBONE,2,580,Ruins,Ruins
14100,Kill Feed,Kill,Reaper,Red,Sombra,GRATHEN,2,580,Ruins,Ruins
14280,Status Bar,Ult Ready,Lucio,Red,,REPHID,2,580,Ruins,Ruins
14280,Status Bar,Ult Ready,Reinhardt,Red,,SHADE,2,580,Ruins,Ruins
14340,Kill Feed,Death,Zarya,Blue,Lucio,MOLFIG,2,580,Ruins,Ruins
14340,Kill Feed,Kill,Lucio,Red,Zarya,REPHID,2,580,Ruins,Ruins
14340,Kill Feed,Assist,Zarya,Red,Zarya,ALEX2704,2,580,Ruins,Ruins
