Frame,Type,Event,Hero,Colour,Against,Player,Fight,roundID,Team1Round,Team2Round
127800,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,3,552,Defence,Attack
129000,Status Bar,Ult Ready,Winston,Red,,HADI,0,552,Defence,Attack
130260,Kill Feed,Death,Zenyatta,Red,D.Va,,4,552,Defence,Attack
130260,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,4,552,Defence,Attack
130260,Status Bar,Ult Used,Winston,Red,,HADI,4,552,Defence,Attack
130260,Kill Feed,Kill,D.Va,Red,Zenyatta,MOLFIG,4,552,Defence,Attack
130320,Status Bar,Ult Used,Roadhog,Blue,,SALIERI,4,552,Defence,Attack
130620,Kill Feed,Death,Sombra,Red,Zarya,DANNEDD,4,552,Defence,Attack
130620,Kill Feed,Kill,Zarya,Red,Sombra,,4,552,Defence,Attack
130800,Kill Feed,Assist,Sombra,Red,Mercy,DANNEDD,4,552,Defence,Attack
130800,Kill Feed,Kill,Winston,Red,Mercy,HADI,4,552,Defence,Attack
130800,Kill Feed,Death,Mercy,Red,Winston,,4,552,Defence,Attack
130860,Kill Feed,Kill,D.Va,Red,Echo,MOLFIG,4,552,Defence,Attack
130860,Kill Feed,Death,Zarya,Red,Winston,,4,552,Defence,Attack
130860,Kill Feed,Death,Echo,Red,D.Va,,4,552,Defence,Attack
130860,Kill Feed,Assist,Sombra,Red,Zarya,DANNEDD,4,552,Defence,Attack
130860,Kill Feed,Kill,Winston,Red,Zarya,HADI,4,552,Defence,Attack
140640,Status Bar,Swap,Mercy,Blue,,ASPEN,0,552,Attack,Defence
140640,Status Bar,Swap,Zenyatta,Blue,,AFOXX,0,552,Attack,Defence
140640,Status Bar,Swap,D.Va,Red,,MOLFIG,0,552,Attack,Defence
140640,Status Bar,Swap,Tracer,Blue,,NAGA,0,552,Attack,Defence
140640,Status Bar,Swap,Ashe,Blue,,HYBRID,0,552,Attack,Defence
140640,Status Bar,Swap,Zarya,Blue,,ELLIVOTE,0,552,Attack,Defence
140640,Status Bar,Swap,Roadhog,Blue,,SALIERI,0,552,Attack,Defence
140640,Status Bar,Swap,Reaper,Red,,SPARKR,0,552,Attack,Defence
140640,Status Bar,Swap,Sombra,Red,,DANNEDD,0,552,Attack,Defence
140640,Status Bar,Swap,Moira,Red,,RIPA,0,552,Attack,Defence
140640,Status Bar,Swap,Lucio,Red,,KELLEX,0,552,Attack,Defence
140640,Status Bar,Swap,Winston,Red,,HADI,0,552,Attack,Defence
142860,Kill Feed,Assist,Zenyatta,Red,Moira,,1,552,Attack,Defence
142860,Kill Feed,Death,Moira,Red,Ashe,RIPA,1,552,Attack,Defence
142860,Kill Feed,Kill,Ashe,Red,Moira,,1,552,Attack,Defence
142860,Kill Feed,Assist,Mercy,Red,Moira,,1,552,Attack,Defence
143100,Kill Feed,Kill,Lucio,Red,Zenyatta,KELLEX,1,552,Attack,Defence
143100,Kill Feed,Death,Zenyatta,Red,Lucio,,1,552,Attack,Defence
143280,Kill Feed,Death,Roadhog,Red,D.Va,,1,552,Attack,Defence
143280,Kill Feed,Kill,D.Va,Red,Roadhog,MOLFIG,1,552,Attack,Defence
143340,Kill Feed,Assist,Mercy,Red,Winston,,1,552,Attack,Defence
143340,Kill Feed,Kill,Ashe,Red,Winston,,1,552,Attack,Defence
143340,Kill Feed,Death,Winston,Red,Ashe,HADI,1,552,Attack,Defence
143400,Kill Feed,Kill,D.Va,Red,Zarya,MOLFIG,1,552,Attack,Defence
143400,Kill Feed,Death,Zarya,Blue,D.Va,ELLIVOTE,1,552,Attack,Defence
143520,Kill Feed,Death,Lucio,Red,Ashe,KELLEX,1,552,Attack,Defence
143520,Kill Feed,Death,Zarya,Red,D.Va,,1,552,Attack,Defence
143520,Kill Feed,Kill,Ashe,Red,Lucio,,1,552,Attack,Defence
144600,Kill Feed,Death,Sombra,Red,Ashe,DANNEDD,2,552,Attack,Defence
144600,Kill Feed,Kill,Ashe,Blue,Sombra,HYBRID,2,552,Attack,Defence
144600,Kill Feed,Assist,Mercy,Blue,Sombra,ASPEN,2,552,Attack,Defence
144780,Kill Feed,Death,D.Va,Red,Ashe,MOLFIG,2,552,Attack,Defence
144780,Kill Feed,Kill,Ashe,Red,D.Va,,2,552,Attack,Defence
144960,Kill Feed,Death,Moira,Red,Zenyatta,RIPA,2,552,Attack,Defence
144960,Kill Feed,Kill,Zenyatta,Red,Moira,,2,552,Attack,Defence
145080,Kill Feed,Kill,Ashe,Blue,D.Va,HYBRID,2,552,Attack,Defence
145260,Kill Feed,Assist,Mercy,Red,Lucio,,2,552,Attack,Defence
145260,Kill Feed,Death,Lucio,Red,Zarya,KELLEX,2,552,Attack,Defence
145260,Kill Feed,Kill,Zarya,Red,Lucio,,2,552,Attack,Defence
145260,Kill Feed,Assist,Zenyatta,Red,Lucio,,2,552,Attack,Defence
145440,Kill Feed,Kill,Zarya,Red,Reaper,,2,552,Attack,Defence
145440,Kill Feed,Death,Reaper,Red,Zarya,SPARKR,2,552,Attack,Defence
145440,Kill Feed,Assist,Zenyatta,Red,Reaper,,2,552,Attack,Defence
145500,Kill Feed,Assist,Roadhog,Red,Winston,,2,552,Attack,Defence
145500,Kill Feed,Assist,Zenyatta,Red,Winston,,2,552,Attack,Defence
145500,Kill Feed,Kill,Tracer,Red,Winston,,2,552,Attack,Defence
145500,Kill Feed,Death,Winston,Red,Tracer,HADI,2,552,Attack,Defence
145620,Status Bar,Ult Ready,Tracer,Blue,,NAGA,2,552,Attack,Defence
145620,Kill Feed,Assist,Zenyatta,Blue,Winston,AFOXX,2,552,Attack,Defence
145620,Kill Feed,Kill,Tracer,Blue,Winston,NAGA,2,552,Attack,Defence
145620,Kill Feed,Assist,Roadhog,Blue,Winston,SALIERI,2,552,Attack,Defence
145620,Status Bar,Ult Ready,Mercy,Blue,,ASPEN,2,552,Attack,Defence
147480,Kill Feed,Kill,Zenyatta,Red,Sombra,,3,552,Attack,Defence
147480,Kill Feed,Death,Sombra,Red,Zenyatta,DANNEDD,3,552,Attack,Defence
147480,Status Bar,Ult Ready,Ashe,Blue,,HYBRID,3,552,Attack,Defence
147600,Status Bar,Ult Used,Ashe,Blue,,HYBRID,3,552,Attack,Defence
147780,Status Bar,Ult Used,Mercy,Blue,,ASPEN,3,552,Attack,Defence
147960,Status Bar,Ult Used,Tracer,Blue,,NAGA,3,552,Attack,Defence
147960,Status Bar,Ult Ready,Reaper,Red,,SPARKR,3,552,Attack,Defence
147960,Status Bar,Ult Ready,Roadhog,Blue,,SALIERI,3,552,Attack,Defence
148260,Status Bar,Ult Used,Roadhog,Blue,,SALIERI,3,552,Attack,Defence
148260,Status Bar,Ult Ready,Moira,Red,,RIPA,3,552,Attack,Defence
148440,Status Bar,Ult Used,Moira,Red,,RIPA,3,552,Attack,Defence
148500,Kill Feed,Kill,Roadhog,Red,Reaper,MOLFIG,3,552,Attack,Defence
148500,Kill Feed,Death,Reaper,Red,Roadhog,SPARKR,3,552,Attack,Defence
148500,Kill Feed,Assist,Mercy,Red,Reaper,,3,552,Attack,Defence
148560,Status Bar,Swap,Roadhog,Red,,MOLFIG,3,552,Attack,Defence
148620,Status Bar,Ult Ready,Zenyatta,Blue,,AFOXX,3,552,Attack,Defence
149100,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,3,552,Attack,Defence
149100,Status Bar,Ult Used,Zenyatta,Blue,,AFOXX,3,552,Attack,Defence
149100,Status Bar,Ult Ready,Winston,Red,,HADI,3,552,Attack,Defence
149100,Status Bar,Swap,D.Va,Red,,MOLFIG,3,552,Attack,Defence
149280,Kill Feed,Kill,Zenyatta,Red,Sombra,,3,552,Attack,Defence
149280,Kill Feed,Death,Sombra,Red,Zenyatta,DANNEDD,3,552,Attack,Defence
149520,Status Bar,Ult Used,Sombra,Red,,DANNEDD,3,552,Attack,Defence
149520,Status Bar,Ult Used,Winston,Red,,HADI,3,552,Attack,Defence
149820,Kill Feed,Assist,Sombra,Red,Zenyatta,DANNEDD,3,552,Attack,Defence
149820,Kill Feed,Death,Zenyatta,Red,Reaper,,3,552,Attack,Defence
149820,Kill Feed,Kill,Reaper,Red,Zenyatta,SPARKR,3,552,Attack,Defence
150060,Kill Feed,Kill,Ashe,Red,Lucio,,3,552,Attack,Defence
150060,Kill Feed,Death,Lucio,Red,Ashe,KELLEX,3,552,Attack,Defence
150120,Kill Feed,Kill,Reaper,Red,Roadhog,SPARKR,3,552,Attack,Defence
150120,Kill Feed,Death,Roadhog,Red,Reaper,,3,552,Attack,Defence
150540,Status Bar,Ult Ready,Lucio,Red,,KELLEX,3,552,Attack,Defence
151800,Status Bar,Ult Ready,Zarya,Blue,,ELLIVOTE,0,552,Attack,Defence
152700,Kill Feed,Kill,Reaper,Red,Mercy,SPARKR,4,552,Attack,Defence
152700,Kill Feed,Death,Mercy,Red,Reaper,,4,552,Attack,Defence
152760,Kill Feed,Kill,Roadhog,Red,Reaper,,4,552,Attack,Defence
152760,Kill Feed,Death,Reaper,Red,Roadhog,SPARKR,4,552,Attack,Defence
152880,Kill Feed,Assist,Lucio,Red,Zarya,KELLEX,4,552,Attack,Defence
152880,Kill Feed,Kill,Sombra,Red,Zarya,DANNEDD,4,552,Attack,Defence
152880,Kill Feed,Death,Zarya,Red,Sombra,,4,552,Attack,Defence
152940,Kill Feed,Kill,Moira,Red,Zenyatta,RIPA,4,552,Attack,Defence
152940,Status Bar,Ult Used,Reaper,Red,,SPARKR,4,552,Attack,Defence
152940,Kill Feed,Death,Zenyatta,Red,Moira,,4,552,Attack,Defence
152940,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,4,552,Attack,Defence
153060,Kill Feed,Kill,Winston,Red,Ashe,HADI,4,552,Attack,Defence
153060,Kill Feed,Death,Ashe,Red,Winston,,4,552,Attack,Defence
153360,Kill Feed,Assist,Sombra,Red,Roadhog,DANNEDD,4,552,Attack,Defence
153360,Kill Feed,Death,Roadhog,Red,Moira,,4,552,Attack,Defence
153360,Status Bar,Ult Ready,Roadhog,Blue,,SALIERI,4,552,Attack,Defence
153360,Kill Feed,Kill,Moira,Red,Roadhog,RIPA,4,552,Attack,Defence
153420,Status Bar,Swap,Tracer,Red,,SPARKR,4,552,Attack,Defence
153960,Kill Feed,Kill,Winston,Red,Tracer,HADI,4,552,Attack,Defence
153960,Kill Feed,Death,Tracer,Red,Winston,SPARKR,4,552,Attack,Defence
154320,Status Bar,Ult Ready,Moira,Red,,RIPA,4,552,Attack,Defence
154440,Kill Feed,Res,Tracer,Red,Mercy,SPARKR,4,552,Attack,Defence
154440,Kill Feed,Res,Mercy,Red,Tracer,,4,552,Attack,Defence
155700,Status Bar,Ult Used,Moira,Red,,RIPA,5,552,Attack,Defence
155700,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,5,552,Attack,Defence
155700,Status Bar,Ult Used,Roadhog,Blue,,SALIERI,5,552,Attack,Defence
155760,Status Bar,Ult Used,D.Va,Red,,MOLFIG,5,552,Attack,Defence
156300,Kill Feed,Kill,D.Va,Red,Roadhog,MOLFIG,5,552,Attack,Defence
156300,Kill Feed,Death,Roadhog,Red,D.Va,,5,552,Attack,Defence
156540,Kill Feed,Death,Zarya,Red,Winston,,5,552,Attack,Defence
156540,Kill Feed,Kill,Winston,Red,Zarya,HADI,5,552,Attack,Defence
156720,Kill Feed,Kill,Winston,Red,Zenyatta,HADI,5,552,Attack,Defence
156720,Kill Feed,Death,Zenyatta,Red,Winston,,5,552,Attack,Defence
156780,Status Bar,Ult Used,Zarya,Blue,,ELLIVOTE,5,552,Attack,Defence
156780,Status Bar,Ult Ready,Sombra,Red,,DANNEDD,5,552,Attack,Defence
156780,Status Bar,Ult Used,Lucio,Red,,KELLEX,5,552,Attack,Defence
156840,Kill Feed,Death,Ashe,Red,Sombra,,5,552,Attack,Defence
156840,Kill Feed,Kill,Sombra,Red,Ashe,DANNEDD,5,552,Attack,Defence
157080,Kill Feed,Kill,Winston,Red,Tracer,HADI,5,552,Attack,Defence
157080,Kill Feed,Assist,Sombra,Red,Tracer,DANNEDD,5,552,Attack,Defence
157080,Kill Feed,Death,Tracer,Red,Winston,SPARKR,5,552,Attack,Defence
157200,Kill Feed,Death,Mercy,Red,Tracer,,5,552,Attack,Defence
157200,Kill Feed,Kill,Tracer,Red,Mercy,SPARKR,5,552,Attack,Defence
157260,Status Bar,Ult Ready,Zenyatta,Blue,,AFOXX,5,552,Attack,Defence
157500,Status Bar,Swap,Echo,Blue,,HYBRID,5,552,Attack,Defence
158400,Status Bar,Ult Ready,Winston,Red,,HADI,0,552,Attack,Defence
159180,Status Bar,Ult Ready,Tracer,Red,,SPARKR,0,552,Attack,Defence
159540,Status Bar,Ult Ready,Tracer,Blue,,NAGA,0,552,Attack,Defence
160860,Kill Feed,Kill,Tracer,Red,Zenyatta,SPARKR,6,552,Attack,Defence
160860,Kill Feed,Assist,Sombra,Red,Zenyatta,DANNEDD,6,552,Attack,Defence
160860,Kill Feed,Death,Zenyatta,Red,Tracer,,6,552,Attack,Defence
161040,Kill Feed,Assist,Sombra,Red,Echo,DANNEDD,6,552,Attack,Defence
161040,Kill Feed,Assist,Lucio,Red,Echo,KELLEX,6,552,Attack,Defence
161040,Kill Feed,Kill,Tracer,Red,Echo,SPARKR,6,552,Attack,Defence
161040,Kill Feed,Death,Echo,Red,Tracer,,6,552,Attack,Defence
161100,Kill Feed,Kill,D.Va,Red,Roadhog,MOLFIG,6,552,Attack,Defence
161100,Kill Feed,Assist,Sombra,Red,Roadhog,DANNEDD,6,552,Attack,Defence
161100,Kill Feed,Death,Roadhog,Red,D.Va,,6,552,Attack,Defence
161160,Kill Feed,Death,Roadhog,Blue,D.Va,SALIERI,6,552,Attack,Defence
161220,Kill Feed,Death,Tracer,Red,Moira,SPARKR,6,552,Attack,Defence
161220,Kill Feed,Kill,Moira,Red,Tracer,RIPA,6,552,Attack,Defence
161640,Status Bar,Ult Used,Sombra,Red,,DANNEDD,6,552,Attack,Defence
161640,Status Bar,Ult Ready,Moira,Red,,RIPA,6,552,Attack,Defence
161640,Status Bar,Swap,Moira,Blue,,AFOXX,6,552,Attack,Defence
161640,Status Bar,Ult Used,Tracer,Blue,,NAGA,6,552,Attack,Defence
161640,Status Bar,Swap,Reaper,Blue,,HYBRID,6,552,Attack,Defence
161640,Status Bar,Ult Used,Moira,Blue,,AFOXX,6,552,Attack,Defence
161760,Kill Feed,Death,Mercy,Red,Winston,,6,552,Attack,Defence
161760,Kill Feed,Kill,Winston,Red,Mercy,HADI,6,552,Attack,Defence
161820,Status Bar,Swap,Sombra,Blue,,NAGA,6,552,Attack,Defence
162060,Status Bar,Swap,Lucio,Blue,,ASPEN,6,552,Attack,Defence
163320,Status Bar,Ult Used,Moira,Red,,RIPA,7,552,Attack,Defence
164160,Kill Feed,Death,Moira,Red,Roadhog,RIPA,7,552,Attack,Defence
164160,Kill Feed,Kill,Roadhog,Red,Moira,,7,552,Attack,Defence
164820,Kill Feed,Kill,Moira,Red,D.Va,RIPA,7,552,Attack,Defence
164820,Kill Feed,Assist,Roadhog,Red,D.Va,,7,552,Attack,Defence
164820,Kill Feed,Death,D.Va,Red,Moira,MOLFIG,7,552,Attack,Defence
164880,Status Bar,Ult Used,Winston,Red,,HADI,7,552,Attack,Defence
164880,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,7,552,Attack,Defence
164880,Status Bar,Ult Used,Tracer,Red,,SPARKR,7,552,Attack,Defence
164880,Status Bar,Swap,Ana,Red,,RIPA,7,552,Attack,Defence
165180,Kill Feed,Death,Tracer,Red,Sombra,SPARKR,7,552,Attack,Defence
165180,Kill Feed,Kill,Reaper,Red,Sombra,,7,552,Attack,Defence
165180,Kill Feed,Kill,Sombra,Red,Tracer,DANNEDD,7,552,Attack,Defence
165180,Kill Feed,Death,Sombra,Red,Reaper,DANNEDD,7,552,Attack,Defence
165240,Kill Feed,Death,Lucio,Red,Sombra,KELLEX,7,552,Attack,Defence
165240,Kill Feed,Kill,Sombra,Red,Lucio,DANNEDD,7,552,Attack,Defence
169800,Status Bar,Swap,Roadhog,Blue,,SALIERI,0,552,Attack,Defence
169800,Status Bar,Swap,Ashe,Blue,,HYBRID,0,552,Attack,Defence
169800,Status Bar,Swap,Tracer,Blue,,NAGA,0,552,Attack,Defence
169800,Status Bar,Swap,Zenyatta,Blue,,AFOXX,0,552,Attack,Defence
169800,Status Bar,Swap,Mercy,Blue,,ASPEN,0,552,Attack,Defence
169800,Status Bar,Swap,Winston,Red,,HADI,0,552,Attack,Defence
169800,Status Bar,Swap,D.Va,Red,,MOLFIG,0,552,Attack,Defence
169800,Status Bar,Swap,Reaper,Red,,SPARKR,0,552,Attack,Defence
169800,Status Bar,Swap,Sombra,Red,,DANNEDD,0,552,Attack,Defence
169800,Status Bar,Swap,Moira,Red,,RIPA,0,552,Attack,Defence
169800,Status Bar,Swap,Lucio,Red,,KELLEX,0,552,Attack,Defence
169800,Status Bar,Swap,Zarya,Blue,,ELLIVOTE,0,552,Attack,Defence
171900,Kill Feed,Death,Roadhog,Red,Reaper,,1,552,Attack,Defence
171900,Kill Feed,Kill,Reaper,Red,Roadhog,SPARKR,1,552,Attack,Defence
171960,Kill Feed,Death,Winston,Red,Tracer,HADI,1,552,Attack,Defence
171960,Kill Feed,Kill,Tracer,Red,Winston,,1,552,Attack,Defence
171960,Kill Feed,Assist,Zenyatta,Red,Winston,,1,552,Attack,Defence
172080,Kill Feed,Death,Reaper,Red,Zenyatta,SPARKR,1,552,Attack,Defence
172080,Kill Feed,Death,Roadhog,Blue,Reaper,SALIERI,1,552,Attack,Defence
172080,Kill Feed,Kill,Zenyatta,Red,Reaper,,1,552,Attack,Defence
172140,Kill Feed,Kill,Moira,Red,Zenyatta,RIPA,1,552,Attack,Defence
172140,Kill Feed,Death,Zenyatta,Red,Moira,,1,552,Attack,Defence
172500,Status Bar,Swap,Hammond,Red,,HADI,1,552,Attack,Defence
172620,Kill Feed,Res,Mercy,Red,Roadhog,,1,552,Attack,Defence
172620,Kill Feed,Res,Roadhog,Red,Mercy,,1,552,Attack,Defence
172800,Status Bar,Swap,Tracer,Red,,SPARKR,1,552,Attack,Defence
172920,Kill Feed,Death,Roadhog,Blue,Mercy,SALIERI,1,552,Attack,Defence
172980,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,1,552,Attack,Defence
173040,Status Bar,Swap,Lucio,Blue,,AFOXX,1,552,Attack,Defence
173040,Status Bar,Ult Used,D.Va,Red,,MOLFIG,1,552,Attack,Defence
173160,Kill Feed,Death,Sombra,Red,Ashe,DANNEDD,1,552,Attack,Defence
173160,Kill Feed,Kill,Ashe,Red,Sombra,,1,552,Attack,Defence
173280,Kill Feed,Kill,Lucio,Red,Zarya,KELLEX,1,552,Attack,Defence
173280,Kill Feed,Death,Zarya,Red,Lucio,,1,552,Attack,Defence
173580,Status Bar,Ult Ready,Moira,Red,,RIPA,1,552,Attack,Defence
173580,Status Bar,Ult Ready,Tracer,Blue,,NAGA,1,552,Attack,Defence
173700,Status Bar,Ult Used,Moira,Red,,RIPA,1,552,Attack,Defence
173940,Kill Feed,Death,Ashe,Blue,Moira,HYBRID,1,552,Attack,Defence
173940,Kill Feed,Kill,Moira,Red,Ashe,RIPA,1,552,Attack,Defence
174060,Kill Feed,Death,Ashe,Red,Moira,,1,552,Attack,Defence
174060,Status Bar,Ult Ready,Mercy,Blue,,ASPEN,1,552,Attack,Defence
174120,Status Bar,Ult Used,Mercy,Blue,,ASPEN,1,552,Attack,Defence
174240,Status Bar,Ult Ready,D.Va,Red,,MOLFIG,1,552,Attack,Defence
174240,Kill Feed,Kill,Hammond,Red,Lucio,HADI,1,552,Attack,Defence
174240,Kill Feed,Assist,Lucio,Red,Lucio,KELLEX,1,552,Attack,Defence
174240,Kill Feed,Death,Lucio,Red,Hammond,KELLEX,1,552,Attack,Defence
174300,Kill Feed,Kill,Roadhog,Red,Lucio,,1,552,Attack,Defence
174300,Kill Feed,Death,Lucio,Red,Roadhog,KELLEX,1,552,Attack,Defence
174360,Kill Feed,Kill,Tracer,Red,Roadhog,SPARKR,1,552,Attack,Defence
174360,Kill Feed,Assist,Lucio,Red,Roadhog,KELLEX,1,552,Attack,Defence
174360,Kill Feed,Death,Roadhog,Red,Tracer,,1,552,Attack,Defence
174480,Kill Feed,Death,Lucio,Blue,Hammond,AFOXX,1,552,Attack,Defence
174840,Kill Feed,Kill,Tracer,Blue,Moira,NAGA,1,552,Attack,Defence
174840,Kill Feed,Res,Mercy,Red,Roadhog,,1,552,Attack,Defence
174840,Kill Feed,Res,Roadhog,Red,Mercy,,1,552,Attack,Defence
174840,Kill Feed,Death,Moira,Red,Tracer,RIPA,1,552,Attack,Defence
174900,Kill Feed,Death,Roadhog,Blue,Mercy,SALIERI,1,552,Attack,Defence
175080,Status Bar,Ult Used,Tracer,Blue,,NAGA,1,552,Attack,Defence
175080,Kill Feed,Kill,Tracer,Red,Moira,SPARKR,1,552,Attack,Defence
175080,Status Bar,Ult Used,D.Va,Red,,MOLFIG,1,552,Attack,Defence
175080,Status Bar,Ult Ready,Ashe,Blue,,HYBRID,1,552,Attack,Defence
175500,Kill Feed,Kill,Roadhog,Red,Sombra,,1,552,Attack,Defence
175500,Kill Feed,Death,Sombra,Red,Roadhog,DANNEDD,1,552,Attack,Defence
175620,Status Bar,Ult Ready,Roadhog,Blue,,SALIERI,1,552,Attack,Defence
175620,Kill Feed,Assist,Sombra,Red,Roadhog,DANNEDD,1,552,Attack,Defence
175620,Kill Feed,Kill,Tracer,Red,Roadhog,SPARKR,1,552,Attack,Defence
175620,Kill Feed,Death,Roadhog,Red,Tracer,,1,552,Attack,Defence
179940,Status Bar,Swap,Brigitte,Red,,KELLEX,0,552,Defence,Attack
179940,Status Bar,Swap,Mercy,Blue,,ASPEN,0,552,Defence,Attack
179940,Status Bar,Swap,Zenyatta,Blue,,AFOXX,0,552,Defence,Attack
179940,Status Bar,Swap,Tracer,Blue,,NAGA,0,552,Defence,Attack
179940,Status Bar,Swap,Ashe,Blue,,HYBRID,0,552,Defence,Attack
179940,Status Bar,Swap,Zarya,Blue,,ELLIVOTE,0,552,Defence,Attack
179940,Status Bar,Swap,D.Va,Red,,MOLFIG,0,552,Defence,Attack
179940,Status Bar,Swap,Roadhog,Blue,,SALIERI,0,552,Defence,Attack
179940,Status Bar,Swap,Tracer,Red,,SPARKR,0,552,Defence,Attack
179940,Status Bar,Swap,Sombra,Red,,DANNEDD,0,552,Defence,Attack
179940,Status Bar,Swap,Moira,Red,,RIPA,0,552,Defence,Attack
179940,Status Bar,Swap,Winston,Red,,HADI,0,552,Defence,Attack
180060,Status Bar,Swap,Lucio,Red,,KELLEX,0,552,Defence,Attack
182220,Kill Feed,Death,Mercy,Red,D.Va,,1,552,Defence,Attack
182220,Kill Feed,Kill,D.Va,Red,Mercy,MOLFIG,1,552,Defence,Attack
182220,Kill Feed,Assist,Sombra,Red,Mercy,DANNEDD,1,552,Defence,Attack
182880,Kill Feed,Kill,Zenyatta,Red,Tracer,,1,552,Defence,Attack
182880,Kill Feed,Death,Tracer,Red,Zenyatta,SPARKR,1,552,Defence,Attack
183060,Status Bar,Swap,Lucio,Blue,,ASPEN,1,552,Defence,Attack
183240,Kill Feed,Death,Roadhog,Red,Winston,,1,552,Defence,Attack
183240,Kill Feed,Kill,Winston,Red,Roadhog,HADI,1,552,Defence,Attack
183300,Kill Feed,Death,Roadhog,Blue,Winston,SALIERI,1,552,Defence,Attack
183720,Kill Feed,Assist,Zenyatta,Red,Zenyatta,,1,552,Defence,Attack
183720,Kill Feed,Kill,Sombra,Red,Zenyatta,DANNEDD,1,552,Defence,Attack
183720,Kill Feed,Death,Zenyatta,Red,Sombra,,1,552,Defence,Attack
183840,Status Bar,Ult Ready,Moira,Red,,RIPA,1,552,Defence,Attack
183900,Status Bar,Ult Used,Moira,Red,,RIPA,1,552,Defence,Attack
184020,Status Bar,Swap,Hammond,Blue,,SALIERI,1,552,Defence,Attack
184260,Kill Feed,Death,Tracer,Red,Sombra,SPARKR,1,552,Defence,Attack
184260,Kill Feed,Kill,Sombra,Red,Tracer,DANNEDD,1,552,Defence,Attack
184560,Kill Feed,Death,Lucio,Red,Tracer,KELLEX,1,552,Defence,Attack
184560,Kill Feed,Kill,Tracer,Red,Lucio,SPARKR,1,552,Defence,Attack
184800,Kill Feed,Death,Hammond,Red,Moira,,1,552,Defence,Attack
184800,Kill Feed,Kill,Moira,Red,Hammond,RIPA,1,552,Defence,Attack
249660,Status Bar,Swap,D.Va,Blue,,ELLIVOTE,0,553,Defence,Attack
249660,Status Bar,Swap,Reaper,Red,,SPARKR,0,553,Defence,Attack
249660,Status Bar,Swap,Pharah,Red,,DANNEDD,0,553,Defence,Attack
249660,Status Bar,Swap,Moira,Red,,RIPA,0,553,Defence,Attack
249660,Status Bar,Swap,Lucio,Red,,KELLEX,0,553,Defence,Attack
249660,Status Bar,Swap,Lucio,Blue,,ASPEN,0,553,Defence,Attack
249660,Status Bar,Swap,Moira,Blue,,AFOXX,0,553,Defence,Attack
249660,Status Bar,Swap,Winston,Blue,,SALIERI,0,553,Defence,Attack
249660,Status Bar,Swap,Sombra,Blue,,NAGA,0,553,Defence,Attack
249660,Status Bar,Swap,Reaper,Blue,,HYBRID,0,553,Defence,Attack
249660,Status Bar,Swap,Zarya,Red,,MOLFIG,0,553,Defence,Attack
249660,Status Bar,Swap,Reinhardt,Red,,HADI,0,553,Defence,Attack
249780,Status Bar,Swap,Sombra,Red,,DANNEDD,0,553,Defence,Attack
251700,Kill Feed,Kill,Reaper,Red,Sombra,SPARKR,1,553,Defence,Attack
251700,Kill Feed,Death,Sombra,Blue,Reaper,NAGA,1,553,Defence,Attack
251760,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,1,553,Defence,Attack
251760,Kill Feed,Death,Winston,Blue,Zarya,SALIERI,1,553,Defence,Attack
251760,Kill Feed,Kill,Zarya,Red,Winston,MOLFIG,1,553,Defence,Attack
252060,Kill Feed,Death,Sombra,Red,Reaper,DANNEDD,1,553,Defence,Attack
252120,Kill Feed,Kill,Reinhardt,Red,Reaper,HADI,1,553,Defence,Attack
252120,Kill Feed,Death,Reaper,Blue,Reinhardt,HYBRID,1,553,Defence,Attack
252120,Kill Feed,Assist,Lucio,Red,Reaper,KELLEX,1,553,Defence,Attack
252180,Kill Feed,Death,Moira,Blue,Moira,AFOXX,1,553,Defence,Attack
252180,Kill Feed,Kill,Moira,Red,Moira,RIPA,1,553,Defence,Attack
252360,Status Bar,Ult Ready,Moira,Red,,RIPA,1,553,Defence,Attack
252480,Kill Feed,Death,D.Va,Blue,Zarya,ELLIVOTE,1,553,Defence,Attack
252480,Kill Feed,Kill,Zarya,Red,D.Va,MOLFIG,1,553,Defence,Attack
253980,Status Bar,Ult Used,Moira,Red,,RIPA,2,553,Defence,Attack
254460,Status Bar,Ult Ready,Lucio,Red,,KELLEX,2,553,Defence,Attack
254520,Status Bar,Ult Ready,Moira,Blue,,AFOXX,2,553,Defence,Attack
254820,Kill Feed,Kill,Reinhardt,Red,Reaper,HADI,2,553,Defence,Attack
254820,Kill Feed,Death,Reaper,Blue,Reinhardt,HYBRID,2,553,Defence,Attack
254880,Kill Feed,Death,Reaper,Red,Reinhardt,SPARKR,2,553,Defence,Attack
254940,Status Bar,Ult Used,Moira,Blue,,AFOXX,2,553,Defence,Attack
254940,Status Bar,Ult Used,Lucio,Red,,KELLEX,2,553,Defence,Attack
255360,Kill Feed,Death,Winston,Red,Zarya,,2,553,Defence,Attack
255360,Kill Feed,Kill,Zarya,Red,Winston,MOLFIG,2,553,Defence,Attack
255360,Kill Feed,Assist,Sombra,Red,Winston,DANNEDD,2,553,Defence,Attack
